1,Time,I,,2,Time,I,,3,Time,I,,,4,Time,I,,5,Time,I,,6,Time,I,,7,Time,I,,8,Time,I,,9,Time,I,,10,Time,I,,11,Time,I,,12,Time,I,,13,Time,I,,14,Time,I,,15,Time,I,,16,Time,I,,17,Time,I,,18,Time,I,,19,Time,I,,20,Time,I
,814.750000000000000,688.476562500000000,,,,,,,,,,,,13295.259765625000000,703.735351562500000,,,16865.539062500000000,402.832031250000000,,,25086.539062500000000,704.956054687500000,,,25652.400390625000000,704.345703125000000,,,28220.699218750000000,406.494140625000000,,,31196.449218750000000,416.870117187500000,,,32554.279296875000000,408.325195312500000,,,,,,,37720.820312500000000,411.376953125000000,,,39273.691406250000000,704.345703125000000,,,45727.101562500000000,706.787109375000000,,,,,,,,,,,,,,,58169.519531250000000,399.780273437500000,,,66849.671875000000000,708.007812500000000,,,87143.093750000000000,701.293945312500000
,814.760009765625000,688.476562500000000,,,,,,,,,,,,13295.269531250000000,706.176757812500000,,,16865.550781250000000,407.714843750000000,,,25086.550781250000000,703.125000000000000,,,25652.410156250000000,704.345703125000000,,,28220.710937500000000,404.052734375000000,,,31196.460937500000000,416.870117187500000,,,32554.289062500000000,408.935546875000000,,,,,,,37720.828125000000000,408.325195312500000,,,39273.699218750000000,705.566406250000000,,,45727.109375000000000,704.345703125000000,,,,,,,,,,,,,,,58169.531250000000000,399.169921875000000,,,66849.679687500000000,706.787109375000000,,,87143.101562500000000,699.462890625000000
,814.770019531250000,687.255859375000000,,,,,,,,,,,,13295.280273437500000,702.514648437500000,,,16865.560546875000000,402.221679687500000,,,25086.560546875000000,702.514648437500000,,,25652.419921875000000,703.125000000000000,,,28220.720703125000000,407.104492187500000,,,31196.470703125000000,421.752929687500000,,,32554.300781250000000,405.273437500000000,,,,,,,37720.839843750000000,407.714843750000000,,,39273.710937500000000,707.397460937500000,,,45727.121093750000000,703.735351562500000,,,,,,,,,,,,,,,58169.539062500000000,399.780273437500000,,,66849.687500000000000,705.566406250000000,,,87143.109375000000000,701.293945312500000
,814.780029296875000,689.697265625000000,,,,,,,,,,,,13295.290039062500000,704.956054687500000,,,16865.570312500000000,402.832031250000000,,,25086.570312500000000,700.683593750000000,,,25652.429687500000000,702.514648437500000,,,28220.730468750000000,405.273437500000000,,,31196.480468750000000,426.025390625000000,,,32554.310546875000000,407.714843750000000,,,,,,,37720.851562500000000,406.494140625000000,,,39273.718750000000000,704.956054687500000,,,45727.128906250000000,703.735351562500000,,,,,,,,,,,,,,,58169.550781250000000,402.832031250000000,,,66849.703125000000000,709.228515625000000,,,87143.117187500000000,702.514648437500000
,814.789978027343750,687.255859375000000,,,,,,,,,,,,13295.299804687500000,702.514648437500000,,,16865.580078125000000,404.052734375000000,,,25086.580078125000000,701.904296875000000,,,25652.439453125000000,703.125000000000000,,,28220.740234375000000,404.052734375000000,,,31196.490234375000000,425.415039062500000,,,32554.320312500000000,407.714843750000000,,,,,,,37720.859375000000000,408.935546875000000,,,39273.730468750000000,708.007812500000000,,,45727.140625000000000,702.514648437500000,,,,,,,,,,,,,,,58169.558593750000000,397.949218750000000,,,66849.710937500000000,704.956054687500000,,,87143.132812500000000,701.293945312500000
,814.799987792968750,689.086914062500000,,,,,,,,,,,,13295.309570312500000,701.293945312500000,,,16865.589843750000000,403.442382812500000,,,25086.589843750000000,700.073242187500000,,,25652.449218750000000,699.462890625000000,,,28220.750000000000000,406.494140625000000,,,31196.500000000000000,430.908203125000000,,,32554.330078125000000,403.442382812500000,,,,,,,37720.871093750000000,405.273437500000000,,,39273.738281250000000,703.735351562500000,,,45727.148437500000000,701.293945312500000,,,,,,,,,,,,,,,58169.570312500000000,402.832031250000000,,,66849.718750000000000,712.280273437500000,,,87143.140625000000000,701.293945312500000
,814.809997558593750,691.528320312500000,,,,,,,,,,,,13295.320312500000000,701.904296875000000,,,16865.599609375000000,401.611328125000000,,,25086.599609375000000,699.462890625000000,,,25652.460937500000000,703.125000000000000,,,28220.759765625000000,404.052734375000000,,,31196.509765625000000,428.466796875000000,,,32554.339843750000000,404.663085937500000,,,,,,,37720.878906250000000,408.935546875000000,,,39273.750000000000000,703.735351562500000,,,45727.160156250000000,704.956054687500000,,,,,,,,,,,,,,,58169.578125000000000,402.221679687500000,,,66849.726562500000000,709.838867187500000,,,87143.148437500000000,702.514648437500000
,814.820007324218750,689.697265625000000,,,,,,,,,,,,13295.330078125000000,701.904296875000000,,,16865.609375000000000,403.442382812500000,,,25086.609375000000000,703.125000000000000,,,25652.470703125000000,697.021484375000000,,,28220.769531250000000,402.832031250000000,,,31196.519531250000000,430.297851562500000,,,32554.349609375000000,399.169921875000000,,,,,,,37720.890625000000000,405.273437500000000,,,39273.761718750000000,704.345703125000000,,,45727.171875000000000,699.462890625000000,,,,,,,,,,,,,,,58169.589843750000000,399.780273437500000,,,66849.742187500000000,708.618164062500000,,,87143.156250000000000,699.462890625000000
,814.830017089843750,687.255859375000000,,,,,,,,,,,,13295.339843750000000,700.073242187500000,,,16865.619140625000000,399.780273437500000,,,25086.619140625000000,702.514648437500000,,,25652.480468750000000,700.683593750000000,,,28220.779296875000000,407.104492187500000,,,31196.529296875000000,430.908203125000000,,,32554.359375000000000,399.169921875000000,,,,,,,37720.898437500000000,404.663085937500000,,,39273.769531250000000,701.904296875000000,,,45727.179687500000000,704.956054687500000,,,,,,,,,,,,,,,58169.601562500000000,401.611328125000000,,,66849.750000000000000,709.838867187500000,,,87143.171875000000000,703.125000000000000
,814.840026855468750,689.697265625000000,,,,,,,,,,,,13295.349609375000000,704.345703125000000,,,16865.630859375000000,404.052734375000000,,,25086.630859375000000,700.073242187500000,,,25652.490234375000000,701.904296875000000,,,28220.789062500000000,405.273437500000000,,,31196.539062500000000,426.635742187500000,,,32554.369140625000000,399.169921875000000,,,,,,,37720.910156250000000,405.273437500000000,,,39273.781250000000000,701.904296875000000,,,45727.191406250000000,703.735351562500000,,,,,,,,,,,,,,,58169.609375000000000,400.390625000000000,,,66849.757812500000000,709.228515625000000,,,87143.179687500000000,701.904296875000000
,814.849975585937500,684.814453125000000,,,,,,,,,,,,13295.360351562500000,700.073242187500000,,,16865.640625000000000,403.442382812500000,,,25086.640625000000000,704.956054687500000,,,25652.500000000000000,702.514648437500000,,,28220.800781250000000,408.935546875000000,,,31196.550781250000000,427.856445312500000,,,32554.380859375000000,398.559570312500000,,,,,,,37720.921875000000000,406.494140625000000,,,39273.789062500000000,706.176757812500000,,,45727.199218750000000,703.735351562500000,,,,,,,,,,,,,,,58169.621093750000000,396.728515625000000,,,66849.773437500000000,706.787109375000000,,,87143.187500000000000,700.073242187500000
,814.859985351562500,686.645507812500000,,,,,,,,,,,,13295.370117187500000,702.514648437500000,,,16865.650390625000000,402.221679687500000,,,25086.650390625000000,703.125000000000000,,,25652.509765625000000,700.683593750000000,,,28220.810546875000000,410.766601562500000,,,31196.560546875000000,427.856445312500000,,,32554.390625000000000,400.390625000000000,,,,,,,37720.929687500000000,404.052734375000000,,,39273.800781250000000,701.904296875000000,,,45727.210937500000000,708.007812500000000,,,,,,,,,,,,,,,58169.628906250000000,398.559570312500000,,,66849.781250000000000,711.059570312500000,,,87143.203125000000000,701.904296875000000
,814.869995117187500,687.255859375000000,,,,,,,,,,,,13295.379882812500000,703.125000000000000,,,16865.660156250000000,403.442382812500000,,,25086.660156250000000,700.683593750000000,,,25652.519531250000000,706.176757812500000,,,28220.820312500000000,408.325195312500000,,,31196.570312500000000,421.752929687500000,,,32554.400390625000000,404.052734375000000,,,,,,,37720.941406250000000,408.325195312500000,,,39273.808593750000000,704.956054687500000,,,45727.218750000000000,708.007812500000000,,,,,,,,,,,,,,,58169.640625000000000,395.507812500000000,,,66849.789062500000000,707.397460937500000,,,87143.210937500000000,701.293945312500000
,814.880004882812500,686.645507812500000,,,,,,,,,,,,13295.389648437500000,703.125000000000000,,,16865.669921875000000,405.273437500000000,,,25086.669921875000000,704.956054687500000,,,25652.529296875000000,699.462890625000000,,,28220.830078125000000,409.545898437500000,,,31196.580078125000000,429.077148437500000,,,32554.410156250000000,399.780273437500000,,,,,,,37720.949218750000000,404.663085937500000,,,39273.820312500000000,705.566406250000000,,,45727.230468750000000,706.176757812500000,,,,,,,,,,,,,,,58169.648437500000000,396.728515625000000,,,66849.796875000000000,709.838867187500000,,,87143.218750000000000,695.800781250000000
,814.890014648437500,689.697265625000000,,,,,,,,,,,,13295.400390625000000,703.125000000000000,,,16865.679687500000000,401.000976562500000,,,25086.679687500000000,702.514648437500000,,,25652.539062500000000,702.514648437500000,,,28220.839843750000000,407.714843750000000,,,31196.589843750000000,424.194335937500000,,,32554.419921875000000,404.663085937500000,,,,,,,37720.960937500000000,407.714843750000000,,,39273.828125000000000,704.956054687500000,,,45727.238281250000000,710.449218750000000,,,,,,,,,,,,,,,58169.660156250000000,399.169921875000000,,,66849.812500000000000,709.838867187500000,,,87143.226562500000000,703.735351562500000
,814.900024414062500,690.307617187500000,,,,,,,,,,,,13295.410156250000000,704.956054687500000,,,16865.689453125000000,407.714843750000000,,,25086.689453125000000,702.514648437500000,,,25652.550781250000000,701.293945312500000,,,28220.849609375000000,402.221679687500000,,,31196.599609375000000,421.142578125000000,,,32554.429687500000000,402.832031250000000,,,,,,,37720.968750000000000,407.104492187500000,,,39273.839843750000000,704.956054687500000,,,45727.250000000000000,706.176757812500000,,,,,,,,,,,,,,,58169.671875000000000,397.338867187500000,,,66849.820312500000000,708.007812500000000,,,87143.242187500000000,696.411132812500000
,814.909973144531250,686.645507812500000,,,,,,,,,,,,13295.419921875000000,702.514648437500000,,,16865.699218750000000,403.442382812500000,,,25086.699218750000000,706.176757812500000,,,25652.560546875000000,700.073242187500000,,,28220.859375000000000,402.832031250000000,,,31196.609375000000000,423.583984375000000,,,32554.439453125000000,401.000976562500000,,,,,,,37720.980468750000000,405.273437500000000,,,39273.851562500000000,705.566406250000000,,,45727.261718750000000,704.956054687500000,,,,,,,,,,,,,,,58169.679687500000000,399.169921875000000,,,66849.828125000000000,706.787109375000000,,,87143.250000000000000,698.242187500000000
,814.919982910156250,692.138671875000000,,,,,,,,,,,,13295.429687500000000,704.345703125000000,,,16865.710937500000000,406.494140625000000,,,25086.710937500000000,703.125000000000000,,,25652.570312500000000,700.073242187500000,,,28220.869140625000000,399.780273437500000,,,31196.619140625000000,419.921875000000000,,,32554.449218750000000,400.390625000000000,,,,,,,37720.988281250000000,402.832031250000000,,,39273.859375000000000,702.514648437500000,,,45727.269531250000000,705.566406250000000,,,,,,,,,,,,,,,58169.691406250000000,399.780273437500000,,,66849.843750000000000,710.449218750000000,,,87143.257812500000000,700.073242187500000
,814.929992675781250,691.528320312500000,,,,,,,,,,,,13295.440429687500000,704.345703125000000,,,16865.720703125000000,408.325195312500000,,,25086.720703125000000,703.735351562500000,,,25652.580078125000000,701.904296875000000,,,28220.880859375000000,397.949218750000000,,,31196.630859375000000,413.208007812500000,,,32554.460937500000000,401.611328125000000,,,,,,,37721.000000000000000,404.663085937500000,,,39273.871093750000000,703.735351562500000,,,45727.281250000000000,703.735351562500000,,,,,,,,,,,,,,,58169.699218750000000,396.118164062500000,,,66849.851562500000000,705.566406250000000,,,87143.273437500000000,698.242187500000000
,814.940002441406250,689.697265625000000,,,,,,,,,,,,13295.450195312500000,701.293945312500000,,,16865.730468750000000,406.494140625000000,,,25086.730468750000000,707.397460937500000,,,25652.589843750000000,698.242187500000000,,,28220.890625000000000,400.390625000000000,,,31196.640625000000000,418.701171875000000,,,32554.470703125000000,397.949218750000000,,,,,,,37721.011718750000000,398.559570312500000,,,39273.878906250000000,702.514648437500000,,,45727.289062500000000,700.683593750000000,,,,,,,,,,,,,,,58169.710937500000000,402.221679687500000,,,66849.859375000000000,708.007812500000000,,,87143.281250000000000,696.411132812500000
,814.950012207031250,692.138671875000000,,,,,,,,,,,,13295.459960937500000,702.514648437500000,,,16865.740234375000000,406.494140625000000,,,25086.740234375000000,703.735351562500000,,,25652.599609375000000,703.125000000000000,,,28220.900390625000000,397.949218750000000,,,31196.650390625000000,413.208007812500000,,,32554.480468750000000,403.442382812500000,,,,,,,37721.019531250000000,400.390625000000000,,,39273.890625000000000,703.735351562500000,,,45727.300781250000000,704.345703125000000,,,,,,,,,,,,,,,58169.718750000000000,397.949218750000000,,,66849.867187500000000,706.787109375000000,,,87143.289062500000000,701.904296875000000
,814.960021972656250,690.307617187500000,,,,,,,,,,,,13295.469726562500000,702.514648437500000,,,16865.750000000000000,412.597656250000000,,,25086.750000000000000,704.956054687500000,,,25652.609375000000000,701.904296875000000,,,28220.910156250000000,397.338867187500000,,,31196.660156250000000,412.597656250000000,,,32554.490234375000000,398.559570312500000,,,,,,,37721.031250000000000,398.559570312500000,,,39273.898437500000000,704.956054687500000,,,45727.308593750000000,701.904296875000000,,,,,,,,,,,,,,,58169.730468750000000,395.507812500000000,,,66849.882812500000000,706.176757812500000,,,87143.296875000000000,697.631835937500000
,814.969970703125000,687.866210937500000,,,,,,,,,,,,13295.480468750000000,698.852539062500000,,,16865.759765625000000,407.714843750000000,,,25086.759765625000000,706.176757812500000,,,25652.619140625000000,704.345703125000000,,,28220.919921875000000,400.390625000000000,,,31196.669921875000000,412.597656250000000,,,32554.500000000000000,402.221679687500000,,,,,,,37721.039062500000000,399.169921875000000,,,39273.910156250000000,704.956054687500000,,,45727.320312500000000,703.735351562500000,,,,,,,,,,,,,,,58169.738281250000000,397.949218750000000,,,66849.890625000000000,708.007812500000000,,,87143.312500000000000,700.073242187500000
,814.979980468750000,689.086914062500000,,,,,,,,,,,,13295.490234375000000,700.683593750000000,,,16865.769531250000000,411.376953125000000,,,25086.769531250000000,703.125000000000000,,,25652.630859375000000,705.566406250000000,,,28220.929687500000000,394.897460937500000,,,31196.679687500000000,408.325195312500000,,,32554.509765625000000,401.611328125000000,,,,,,,37721.050781250000000,401.611328125000000,,,39273.921875000000000,703.125000000000000,,,45727.328125000000000,701.904296875000000,,,,,,,,,,,,,,,58169.750000000000000,396.728515625000000,,,66849.898437500000000,709.838867187500000,,,87143.320312500000000,698.852539062500000
,814.989990234375000,686.035156250000000,,,,,,,,,,,,13295.500000000000000,701.293945312500000,,,16865.779296875000000,411.987304687500000,,,25086.779296875000000,706.787109375000000,,,25652.640625000000000,706.787109375000000,,,28220.939453125000000,395.507812500000000,,,31196.689453125000000,407.714843750000000,,,32554.519531250000000,398.559570312500000,,,,,,,37721.058593750000000,402.832031250000000,,,39273.929687500000000,707.397460937500000,,,45727.339843750000000,701.293945312500000,,,,,,,,,,,,,,,58169.761718750000000,393.066406250000000,,,66849.906250000000000,707.397460937500000,,,87143.328125000000000,698.242187500000000
,815.000000000000000,686.645507812500000,,,,,,,,,,,,13295.509765625000000,701.293945312500000,,,16865.789062500000000,408.325195312500000,,,25086.789062500000000,703.125000000000000,,,25652.650390625000000,706.176757812500000,,,28220.949218750000000,397.338867187500000,,,31196.699218750000000,409.545898437500000,,,32554.529296875000000,397.338867187500000,,,,,,,37721.070312500000000,401.000976562500000,,,39273.941406250000000,703.735351562500000,,,45727.351562500000000,702.514648437500000,,,,,,,,,,,,,,,58169.769531250000000,399.780273437500000,,,66849.921875000000000,712.280273437500000,,,87143.343750000000000,698.852539062500000
,815.010009765625000,688.476562500000000,,,,,,,,,,,,13295.519531250000000,703.735351562500000,,,16865.800781250000000,411.376953125000000,,,25086.800781250000000,701.293945312500000,,,25652.660156250000000,706.787109375000000,,,28220.960937500000000,394.897460937500000,,,31196.710937500000000,404.663085937500000,,,32554.539062500000000,400.390625000000000,,,,,,,37721.078125000000000,403.442382812500000,,,39273.949218750000000,704.956054687500000,,,45727.359375000000000,704.956054687500000,,,,,,,,,,,,,,,58169.781250000000000,396.728515625000000,,,66849.929687500000000,709.228515625000000,,,87143.351562500000000,699.462890625000000
,815.020019531250000,684.204101562500000,,,,,,,,,,,,13295.530273437500000,704.345703125000000,,,16865.810546875000000,408.325195312500000,,,25086.810546875000000,704.956054687500000,,,25652.669921875000000,703.125000000000000,,,28220.970703125000000,396.728515625000000,,,31196.720703125000000,411.987304687500000,,,32554.550781250000000,396.118164062500000,,,,,,,37721.089843750000000,400.390625000000000,,,39273.960937500000000,710.449218750000000,,,45727.371093750000000,700.073242187500000,,,,,,,,,,,,,,,58169.789062500000000,398.559570312500000,,,66849.937500000000000,709.228515625000000,,,87143.359375000000000,695.800781250000000
,815.030029296875000,689.086914062500000,,,,,,,,,,,,13295.540039062500000,703.735351562500000,,,16865.820312500000000,404.052734375000000,,,25086.820312500000000,703.735351562500000,,,25652.679687500000000,704.345703125000000,,,28220.980468750000000,399.169921875000000,,,31196.730468750000000,411.376953125000000,,,32554.560546875000000,401.611328125000000,,,,,,,37721.101562500000000,400.390625000000000,,,39273.968750000000000,707.397460937500000,,,45727.378906250000000,706.176757812500000,,,,,,,,,,,,,,,58169.800781250000000,400.390625000000000,,,66849.953125000000000,712.280273437500000,,,87143.367187500000000,700.683593750000000
,815.039978027343750,686.645507812500000,,,,,,,,,,,,13295.549804687500000,703.735351562500000,,,16865.830078125000000,407.714843750000000,,,25086.830078125000000,702.514648437500000,,,25652.689453125000000,703.735351562500000,,,28220.990234375000000,397.338867187500000,,,31196.740234375000000,410.766601562500000,,,32554.570312500000000,401.000976562500000,,,,,,,37721.109375000000000,402.832031250000000,,,39273.980468750000000,706.787109375000000,,,45727.390625000000000,703.735351562500000,,,,,,,,,,,,,,,58169.808593750000000,400.390625000000000,,,66849.960937500000000,709.228515625000000,,,87143.382812500000000,695.800781250000000
,815.049987792968750,686.035156250000000,,,,,,,,,,,,13295.559570312500000,701.904296875000000,,,16865.839843750000000,404.052734375000000,,,25086.839843750000000,706.176757812500000,,,25652.699218750000000,704.345703125000000,,,28221.000000000000000,400.390625000000000,,,31196.750000000000000,413.208007812500000,,,32554.580078125000000,402.832031250000000,,,,,,,37721.121093750000000,401.611328125000000,,,39273.988281250000000,708.618164062500000,,,45727.398437500000000,704.345703125000000,,,,,,,,,,,,,,,58169.820312500000000,399.169921875000000,,,66849.968750000000000,707.397460937500000,,,87143.390625000000000,696.411132812500000
,815.059997558593750,690.307617187500000,,,,,,,,,,,,13295.570312500000000,702.514648437500000,,,16865.849609375000000,404.052734375000000,,,25086.849609375000000,703.125000000000000,,,25652.710937500000000,704.956054687500000,,,28221.009765625000000,399.780273437500000,,,31196.759765625000000,413.208007812500000,,,32554.589843750000000,405.273437500000000,,,,,,,37721.128906250000000,403.442382812500000,,,39274.000000000000000,705.566406250000000,,,45727.410156250000000,704.956054687500000,,,,,,,,,,,,,,,58169.828125000000000,402.832031250000000,,,66849.976562500000000,712.890625000000000,,,87143.398437500000000,699.462890625000000
,815.070007324218750,690.917968750000000,,,,,,,,,,,,13295.580078125000000,701.904296875000000,,,16865.859375000000000,405.883789062500000,,,25086.859375000000000,703.125000000000000,,,25652.720703125000000,707.397460937500000,,,28221.019531250000000,399.780273437500000,,,31196.769531250000000,408.325195312500000,,,32554.599609375000000,406.494140625000000,,,,,,,37721.140625000000000,406.494140625000000,,,39274.011718750000000,702.514648437500000,,,45727.421875000000000,703.125000000000000,,,,,,,,,,,,,,,58169.839843750000000,399.169921875000000,,,66849.992187500000000,706.787109375000000,,,87143.406250000000000,696.411132812500000
,815.080017089843750,688.476562500000000,,,,,,,,,,,,13295.589843750000000,699.462890625000000,,,16865.869140625000000,403.442382812500000,,,25086.869140625000000,703.125000000000000,,,25652.730468750000000,706.787109375000000,,,28221.029296875000000,402.221679687500000,,,31196.779296875000000,415.039062500000000,,,32554.609375000000000,404.052734375000000,,,,,,,37721.148437500000000,405.273437500000000,,,39274.019531250000000,703.125000000000000,,,45727.429687500000000,701.904296875000000,,,,,,,,,,,,,,,58169.851562500000000,401.000976562500000,,,66850.000000000000000,709.228515625000000,,,87143.421875000000000,696.411132812500000
,815.090026855468750,692.138671875000000,,,,,,,,,,,,13295.599609375000000,706.176757812500000,,,16865.880859375000000,402.832031250000000,,,25086.880859375000000,701.293945312500000,,,25652.740234375000000,708.618164062500000,,,28221.039062500000000,402.221679687500000,,,31196.789062500000000,408.325195312500000,,,32554.619140625000000,410.156250000000000,,,,,,,37721.160156250000000,407.714843750000000,,,39274.031250000000000,701.293945312500000,,,45727.441406250000000,705.566406250000000,,,,,,,,,,,,,,,58169.859375000000000,399.169921875000000,,,66850.007812500000000,708.618164062500000,,,87143.429687500000000,701.293945312500000
,815.099975585937500,687.866210937500000,,,,,,,,,,,,13295.610351562500000,701.293945312500000,,,16865.890625000000000,405.883789062500000,,,25086.890625000000000,701.293945312500000,,,25652.750000000000000,707.397460937500000,,,28221.050781250000000,401.611328125000000,,,31196.800781250000000,407.714843750000000,,,32554.630859375000000,410.156250000000000,,,,,,,37721.171875000000000,411.987304687500000,,,39274.039062500000000,701.904296875000000,,,45727.449218750000000,700.073242187500000,,,,,,,,,,,,,,,58169.871093750000000,397.949218750000000,,,66850.023437500000000,706.176757812500000,,,87143.437500000000000,696.411132812500000
,815.109985351562500,688.476562500000000,,,,,,,,,,,,13295.620117187500000,701.904296875000000,,,16865.900390625000000,399.780273437500000,,,25086.900390625000000,704.956054687500000,,,25652.759765625000000,707.397460937500000,,,28221.060546875000000,402.832031250000000,,,31196.810546875000000,407.714843750000000,,,32554.640625000000000,411.376953125000000,,,,,,,37721.179687500000000,408.325195312500000,,,39274.050781250000000,701.293945312500000,,,45727.460937500000000,704.345703125000000,,,,,,,,,,,,,,,58169.878906250000000,399.169921875000000,,,66850.031250000000000,708.618164062500000,,,87143.453125000000000,700.073242187500000
,815.119995117187500,690.917968750000000,,,,,,,,,,,,13295.629882812500000,703.735351562500000,,,16865.910156250000000,404.663085937500000,,,25086.910156250000000,700.073242187500000,,,25652.769531250000000,708.007812500000000,,,28221.070312500000000,399.169921875000000,,,31196.820312500000000,404.663085937500000,,,32554.650390625000000,413.818359375000000,,,,,,,37721.191406250000000,413.208007812500000,,,39274.058593750000000,701.293945312500000,,,45727.468750000000000,703.125000000000000,,,,,,,,,,,,,,,58169.890625000000000,398.559570312500000,,,66850.039062500000000,711.059570312500000,,,87143.460937500000000,698.852539062500000
,815.130004882812500,689.697265625000000,,,,,,,,,,,,13295.639648437500000,704.956054687500000,,,16865.919921875000000,402.832031250000000,,,25086.919921875000000,704.956054687500000,,,25652.779296875000000,707.397460937500000,,,28221.080078125000000,401.611328125000000,,,31196.830078125000000,404.052734375000000,,,32554.660156250000000,414.428710937500000,,,,,,,37721.199218750000000,421.752929687500000,,,39274.070312500000000,703.735351562500000,,,45727.480468750000000,702.514648437500000,,,,,,,,,,,,,,,58169.898437500000000,396.728515625000000,,,66850.046875000000000,708.007812500000000,,,87143.468750000000000,697.021484375000000
,815.140014648437500,689.697265625000000,,,,,,,,,,,,13295.650390625000000,698.242187500000000,,,16865.929687500000000,400.390625000000000,,,25086.929687500000000,703.735351562500000,,,25652.789062500000000,704.956054687500000,,,28221.089843750000000,398.559570312500000,,,31196.839843750000000,405.883789062500000,,,32554.669921875000000,412.597656250000000,,,,,,,37721.210937500000000,418.701171875000000,,,39274.078125000000000,703.125000000000000,,,45727.488281250000000,702.514648437500000,,,,,,,,,,,,,,,58169.910156250000000,401.000976562500000,,,66850.062500000000000,712.890625000000000,,,87143.476562500000000,698.242187500000000
,815.150024414062500,692.138671875000000,,,,,,,,,,,,13295.660156250000000,703.735351562500000,,,16865.939453125000000,403.442382812500000,,,25086.939453125000000,704.956054687500000,,,25652.800781250000000,708.007812500000000,,,28221.099609375000000,394.897460937500000,,,31196.849609375000000,402.832031250000000,,,32554.679687500000000,415.039062500000000,,,,,,,37721.218750000000000,426.635742187500000,,,39274.089843750000000,706.176757812500000,,,45727.500000000000000,704.345703125000000,,,,,,,,,,,,,,,58169.921875000000000,396.728515625000000,,,66850.070312500000000,711.059570312500000,,,87143.492187500000000,700.073242187500000
,815.159973144531250,689.697265625000000,,,,,,,,,,,,13295.669921875000000,700.683593750000000,,,16865.949218750000000,404.663085937500000,,,25086.949218750000000,705.566406250000000,,,25652.810546875000000,704.956054687500000,,,28221.109375000000000,394.287109375000000,,,31196.859375000000000,405.273437500000000,,,32554.689453125000000,409.545898437500000,,,,,,,37721.230468750000000,429.687500000000000,,,39274.101562500000000,706.787109375000000,,,45727.511718750000000,699.462890625000000,,,,,,,,,,,,,,,58169.929687500000000,396.728515625000000,,,66850.078125000000000,711.059570312500000,,,87143.500000000000000,698.852539062500000
,815.169982910156250,693.359375000000000,,,,,,,,,,,,13295.679687500000000,700.683593750000000,,,16865.960937500000000,400.390625000000000,,,25086.960937500000000,705.566406250000000,,,25652.820312500000000,707.397460937500000,,,28221.119140625000000,397.338867187500000,,,31196.869140625000000,404.052734375000000,,,32554.699218750000000,411.987304687500000,,,,,,,37721.238281250000000,429.687500000000000,,,39274.109375000000000,706.176757812500000,,,45727.519531250000000,703.735351562500000,,,,,,,,,,,,,,,58169.941406250000000,397.949218750000000,,,66850.093750000000000,712.890625000000000,,,87143.507812500000000,704.956054687500000
,815.179992675781250,692.749023437500000,,,,,,,,,,,,13295.690429687500000,702.514648437500000,,,16865.970703125000000,405.883789062500000,,,25086.970703125000000,704.345703125000000,,,25652.830078125000000,707.397460937500000,,,28221.130859375000000,391.845703125000000,,,31196.880859375000000,401.000976562500000,,,32554.710937500000000,413.208007812500000,,,,,,,37721.250000000000000,432.128906250000000,,,39274.121093750000000,704.956054687500000,,,45727.531250000000000,701.904296875000000,,,,,,,,,,,,,,,58169.949218750000000,395.507812500000000,,,66850.101562500000000,709.838867187500000,,,87143.523437500000000,702.514648437500000
,815.190002441406250,694.580078125000000,,,,,,,,,,,,13295.700195312500000,702.514648437500000,,,16865.980468750000000,402.832031250000000,,,25086.980468750000000,709.838867187500000,,,25652.839843750000000,707.397460937500000,,,28221.140625000000000,399.169921875000000,,,31196.890625000000000,404.663085937500000,,,32554.720703125000000,410.766601562500000,,,,,,,37721.261718750000000,433.349609375000000,,,39274.128906250000000,707.397460937500000,,,45727.539062500000000,701.904296875000000,,,,,,,,,,,,,,,58169.960937500000000,393.676757812500000,,,66850.109375000000000,709.838867187500000,,,87143.531250000000000,702.514648437500000
,815.200012207031250,693.359375000000000,,,,,,,,,,,,13295.709960937500000,701.904296875000000,,,16865.990234375000000,402.832031250000000,,,25086.990234375000000,702.514648437500000,,,25652.849609375000000,704.956054687500000,,,28221.150390625000000,398.559570312500000,,,31196.900390625000000,404.663085937500000,,,32554.730468750000000,411.987304687500000,,,,,,,37721.269531250000000,432.739257812500000,,,39274.140625000000000,701.293945312500000,,,45727.550781250000000,704.345703125000000,,,,,,,,,,,,,,,58169.968750000000000,397.338867187500000,,,66850.117187500000000,711.669921875000000,,,87143.539062500000000,705.566406250000000
,815.210021972656250,693.359375000000000,,,,,,,,,,,,13295.719726562500000,705.566406250000000,,,16866.000000000000000,402.832031250000000,,,25087.000000000000000,704.956054687500000,,,25652.859375000000000,708.007812500000000,,,28221.160156250000000,398.559570312500000,,,31196.910156250000000,400.390625000000000,,,32554.740234375000000,413.208007812500000,,,,,,,37721.281250000000000,435.180664062500000,,,39274.148437500000000,704.956054687500000,,,45727.558593750000000,703.735351562500000,,,,,,,,,,,,,,,58169.980468750000000,394.287109375000000,,,66850.132812500000000,704.345703125000000,,,87143.546875000000000,700.073242187500000
